,task,dataset,boot_iter,algorithm,scoring,n_trees,regularization,train_score,test_score,train_wall_time,test_wall_time,train_cpu_time,test_cpu_time,tunning_wall_time,tunning_cpu_time
0,classification,diabetes,5,RF-DEPTH,AUC,10,"RandomForestClassifier(max_depth=5, n_estimators=10)",0.9462423467671398,0.8023092369477912,0.02146315574645996,0.0024585723876953125,0.20880605000093055,0.026061380000101053,1.4158120155334473,9.669897949999722
0,classification,diabetes,5,HS-RF,AUC,10,10.0,0.9951389356119222,0.7892904953145916,0.022252559661865234,0.001855611801147461,0.022254170000451268,0.0018563699995866045,0.32631826400756836,0.41542530999868177
0,classification,diabetes,5,RF,AUC,25,None,1.0,0.7728246318607764,0.019631624221801758,0.004183053970336914,0.019622960000560852,0.004183760000159964,,
0,classification,diabetes,5,RF-MTRY,AUC,25,"RandomForestClassifier(max_features=0.42234230638595793, n_estimators=25)",1.0,0.7853413654618473,0.05469560623168945,0.004598140716552734,0.5688326700001198,0.050588210000569234,1.857560396194458,9.99616203000005
0,classification,diabetes,5,RF-DEPTH,AUC,25,"RandomForestClassifier(max_depth=5, n_estimators=25)",0.9573437394873175,0.7906291834002677,0.045253753662109375,0.0037021636962890625,0.45780132099935145,0.03223462999994808,1.7824156284332275,9.979738519999955
0,classification,diabetes,5,HS-RF,AUC,25,25.0,0.9884444593958152,0.7893574297188755,0.04950523376464844,0.0041544437408447266,0.049506830000609625,0.004155059999902733,0.778223991394043,0.8076555200004805
0,classification,diabetes,5,RF,AUC,50,None,1.0,0.7759370816599733,0.039156198501586914,0.007784605026245117,0.03915582999979961,0.007785919999150792,,
0,classification,diabetes,5,RF-MTRY,AUC,50,"RandomForestClassifier(max_features=0.4410677697647697, n_estimators=50)",1.0,0.7842704149933065,0.05571341514587402,0.007254838943481445,0.5090306899983261,0.014453039999352768,2.96042799949646,11.30322655999953
0,classification,diabetes,5,RF-DEPTH,AUC,50,"RandomForestClassifier(max_depth=13, n_estimators=50)",1.0,0.7694444444444444,0.05349922180175781,0.00732731819152832,0.5394785799999227,0.02931429000091157,2.531920909881592,10.888239550000435
0,classification,diabetes,5,HS-RF,AUC,50,1.0,1.0,0.7686746987951808,0.0935676097869873,0.007317781448364258,0.09357007000107842,0.007318440000744886,1.5420384407043457,1.54195430999971
0,classification,diabetes,5,RF,AUC,75,None,1.0,0.7700133868808567,0.05677986145019531,0.01070094108581543,0.056779210000968305,0.010701899998821318,,
0,classification,diabetes,5,RF-MTRY,AUC,75,"RandomForestClassifier(max_features=0.35928376051264255, n_estimators=75)",1.0,0.7772423025435072,0.07424235343933105,0.01110696792602539,0.5799847000016598,0.01110820999929274,3.4577040672302246,11.339800810999805
0,classification,diabetes,5,RF-DEPTH,AUC,75,"RandomForestClassifier(max_depth=27, n_estimators=75)",1.0,0.782730923694779,0.06683468818664551,0.010969161987304688,0.44852090000131284,0.010969830000249203,3.346712350845337,11.378212210000129
0,classification,diabetes,5,HS-RF,AUC,75,1.0,1.0,0.775970548862115,0.14850568771362305,0.010916471481323242,0.14850734999890847,0.010917100000369828,2.2314260005950928,2.231512379999913
0,classification,diabetes,5,RF,AUC,100,None,1.0,0.7720214190093708,0.07648205757141113,0.017243385314941406,0.07648221000090416,0.017245040000489098,,
0,classification,diabetes,5,RF-MTRY,AUC,100,RandomForestClassifier(max_features=0.3545727246779249),1.0,0.780421686746988,0.10191702842712402,0.014494180679321289,0.39211916999920504,0.014495670000542304,4.73022723197937,13.146547860998908
0,classification,diabetes,5,RF-DEPTH,AUC,100,RandomForestClassifier(max_depth=13),1.0,0.7808232931726907,0.09209656715393066,0.014354944229125977,0.5888099599997076,0.014355940000314149,4.21966028213501,12.435951870000281
0,classification,diabetes,5,HS-RF,AUC,100,0.1,1.0,0.7849397590361445,0.1968703269958496,0.014842033386230469,0.19686507000005804,0.01484265999897616,3.028526544570923,3.028575219999766
0,classification,diabetes,5,RF,AUC,300,None,1.0,0.785475234270415,0.23400092124938965,0.04377603530883789,0.23400537999987137,0.04377759999988484,,
0,classification,diabetes,5,RF-MTRY,AUC,300,"RandomForestClassifier(max_features=0.34703838618312643, n_estimators=300)",1.0,0.7821954484605087,0.2472543716430664,0.057370901107788086,0.6843602499993722,0.05736837999938871,11.812072992324829,19.642467581001256
0,classification,diabetes,5,RF-DEPTH,AUC,300,"RandomForestClassifier(max_depth=10, n_estimators=300)",1.0,0.7889558232931727,0.25160837173461914,0.042613983154296875,0.8006775909998396,0.04261546999987331,10.649476051330566,19.195088561000375
0,classification,diabetes,5,HS-RF,AUC,300,0.1,1.0,0.7842034805890228,0.5705006122589111,0.0426030158996582,0.5704579499997635,0.0426052200000413,8.8849196434021,8.88496269999996
0,classification,diabetes,5,RF,AUC,500,None,1.0,0.7867804551539491,0.38186216354370117,0.07062530517578125,0.3818795699990005,0.07062722999944526,,
0,classification,diabetes,5,RF-MTRY,AUC,500,"RandomForestClassifier(max_features=0.3725469643372672, n_estimators=500)",1.0,0.7819277108433735,0.403245210647583,0.07175326347351074,0.8827929600010975,0.07175025000105961,18.894101858139038,27.224836171999414
0,classification,diabetes,5,RF-DEPTH,AUC,500,"RandomForestClassifier(max_depth=11, n_estimators=500)",1.0,0.7855421686746988,0.4066884517669678,0.07076430320739746,0.9109190199997101,0.07076622999920801,17.310010194778442,25.301509932000045
0,classification,diabetes,5,HS-RF,AUC,500,1.0,1.0,0.7892235609103079,0.962693452835083,0.07503056526184082,0.9627187599999161,0.07503293999980087,14.7754065990448,14.775551091001034
0,classification,diabetes,6,RF,AUC,10,None,0.9991085245239857,0.804718875502008,0.008246183395385742,0.0020766258239746094,0.00824506999924779,0.0020773200012627058,,
0,classification,diabetes,6,RF-MTRY,AUC,10,"RandomForestClassifier(max_features=0.8426923581081491, n_estimators=10)",0.9986375563479781,0.7586010709504685,0.03487205505371094,0.002192974090576172,0.37898174000110885,0.02373758999965503,1.3123791217803955,9.772368060999725
0,classification,diabetes,6,RF-DEPTH,AUC,10,"RandomForestClassifier(max_depth=3, n_estimators=10)",0.8919800847742717,0.780756358768407,0.009490013122558594,0.0019001960754394531,0.09795938999923237,0.017440900001020054,1.2942571640014648,9.988518120000663
0,classification,diabetes,6,HS-RF,AUC,10,25.0,0.9871156563277937,0.8026773761713522,0.02083587646484375,0.0017468929290771484,0.020836639998378814,0.0017476299999543699,0.33626413345336914,0.7780331199992361
0,classification,diabetes,6,RF,AUC,25,None,1.0,0.8284805890227577,0.019994497299194336,0.0038847923278808594,0.019994329999462934,0.0038853999994898913,,
0,classification,diabetes,6,RF-MTRY,AUC,25,"RandomForestClassifier(max_features=0.40981735778864037, n_estimators=25)",0.9999663594159994,0.7923025435073627,0.031024694442749023,0.004952907562255859,0.2965332700005092,0.04015529000025708,1.9257395267486572,9.630069129998446
0,classification,diabetes,6,RF-DEPTH,AUC,25,"RandomForestClassifier(max_depth=9, n_estimators=25)",0.9987048375159793,0.803012048192771,0.02708721160888672,0.0049021244049072266,0.2890251000007993,0.048828820001290296,1.8540537357330322,10.67199464999976
0,classification,diabetes,6,HS-RF,AUC,25,10.0,0.9964509183879433,0.8011378848728246,0.0481722354888916,0.004075050354003906,0.04816731000028085,0.0040663199997652555,0.7983565330505371,0.9080293300012272
0,classification,diabetes,6,RF,AUC,50,None,1.0,0.8126506024096386,0.03859591484069824,0.007410764694213867,0.0385884299994359,0.007385180000710534,,
0,classification,diabetes,6,RF-MTRY,AUC,50,"RandomForestClassifier(max_features=0.2832342353673636, n_estimators=50)",1.0,0.7978580990629183,0.054134368896484375,0.008907318115234375,0.5433889500000078,0.026724609999291715,2.868685007095337,11.097128519999387
0,classification,diabetes,6,RF-DEPTH,AUC,50,"RandomForestClassifier(max_depth=8, n_estimators=50)",0.9961145125479378,0.8026104417670683,0.051136016845703125,0.007661104202270508,0.48634522999964247,0.05606489999991027,2.585141897201538,10.412127651001356
0,classification,diabetes,6,HS-RF,AUC,50,0.1,1.0,0.8040160642570281,0.10064339637756348,0.007594585418701172,0.10064645999955246,0.007595400000354857,1.5162382125854492,1.5190970500007097
0,classification,diabetes,6,RF,AUC,75,None,1.0,0.7992637215528782,0.06488966941833496,0.011346578598022461,0.06488216000070679,0.011347850000674953,,
0,classification,diabetes,6,RF-MTRY,AUC,75,"RandomForestClassifier(max_features=0.45875563034481504, n_estimators=75)",1.0,0.8031459170013386,0.08168745040893555,0.010925531387329102,0.6582353899993905,0.010926799999651848,3.952094316482544,12.052180470000167
0,classification,diabetes,6,RF-DEPTH,AUC,75,"RandomForestClassifier(max_depth=6, n_estimators=75)",0.9710186368835363,0.8163319946452476,0.06406855583190918,0.010126829147338867,0.43338620900067326,0.010127810000994941,3.408170461654663,11.930899920000229
0,classification,diabetes,6,HS-RF,AUC,75,1.0,1.0,0.8099062918340026,0.14844083786010742,0.011043071746826172,0.14843807999932324,0.011043739999877289,2.333125352859497,2.3333167899982072
0,classification,diabetes,6,RF,AUC,100,None,1.0,0.8056559571619812,0.0766444206237793,0.01434636116027832,0.07664422999914677,0.014347149999593967,,
0,classification,diabetes,6,RF-MTRY,AUC,100,RandomForestClassifier(max_features=0.45318035048055905),1.0,0.8038821954484605,0.11216402053833008,0.014240264892578125,0.5345313100006024,0.014241499999116058,4.565727949142456,13.3644395299998
0,classification,diabetes,6,RF-DEPTH,AUC,100,RandomForestClassifier(max_depth=6),0.9748200228755971,0.8217536813922357,0.10525679588317871,0.013741731643676758,0.386995120001302,0.013743110001087189,4.215619802474976,13.0651652309989
0,classification,diabetes,6,HS-RF,AUC,100,1.0,1.0,0.8141231593038821,0.19391798973083496,0.014471292495727539,0.19391610999991826,0.014472200000454905,2.990037679672241,2.990117150000515
0,classification,diabetes,6,RF,AUC,300,None,1.0,0.8081325301204819,0.22759723663330078,0.04234933853149414,0.22760806999940542,0.04235025999878417,,
0,classification,diabetes,6,RF-MTRY,AUC,300,"RandomForestClassifier(max_features=0.47259597843648815, n_estimators=300)",1.0,0.809437751004016,0.28342700004577637,0.04197382926940918,0.7840594599983888,0.0419891399997141,11.55560851097107,20.0138220810004
0,classification,diabetes,6,RF-DEPTH,AUC,300,"RandomForestClassifier(max_depth=6, n_estimators=300)",0.9731548139675705,0.8111780455153949,0.2460496425628662,0.03899526596069336,0.7901349999992817,0.03899612999884994,10.69383454322815,19.425028150999424
0,classification,diabetes,6,HS-RF,AUC,300,1.0,1.0,0.809103078982597,0.5793688297271729,0.04376053810119629,0.5793834999985847,0.04376242999933311,8.948455810546875,8.948728260998905
0,classification,diabetes,6,RF,AUC,500,None,1.0,0.8050535475234271,0.3851888179779053,0.07407832145690918,0.3851878100012982,0.07409062000078848,,
0,classification,diabetes,6,RF-MTRY,AUC,500,"RandomForestClassifier(max_features=0.43475760795580154, n_estimators=500)",1.0,0.8108433734939758,0.43285155296325684,0.06991267204284668,0.8978768399992987,0.06991489000029105,19.55037832260132,28.165885721999075
0,classification,diabetes,6,RF-DEPTH,AUC,500,"RandomForestClassifier(max_depth=5, n_estimators=500)",0.950497880643208,0.8150602409638554,0.3653111457824707,0.06291699409484863,0.8666188000006514,0.06291769000017666,16.945613384246826,26.077928171000167
0,classification,diabetes,6,HS-RF,AUC,500,0.1,1.0,0.8070281124497992,0.9642741680145264,0.07205915451049805,0.964605279999887,0.0720599599990237,14.784127712249756,14.785269221998533
0,classification,diabetes,7,RF,AUC,10,None,0.9994785709479916,0.8170682730923695,0.008089780807495117,0.0017213821411132812,0.008089040000413661,0.001722130000416655,,
0,classification,diabetes,7,RF-MTRY,AUC,10,"RandomForestClassifier(max_features=0.5954256078257618, n_estimators=10)",0.9996047231379936,0.8018741633199464,0.013105630874633789,0.0025043487548828125,0.14065843999924255,0.02604799000073399,1.1959543228149414,9.061329269999987
0,classification,diabetes,7,RF-DEPTH,AUC,10,"RandomForestClassifier(max_depth=27, n_estimators=10)",0.999066473793985,0.8016398929049531,0.011343955993652344,0.002177000045776367,0.12213734000033583,0.02395437999985006,1.2974934577941895,9.79871292000098
0,classification,diabetes,7,HS-RF,AUC,10,10.0,0.9926831729798828,0.8447121820615796,0.020633935928344727,0.0017294883728027344,0.02063506000013149,0.0017303200002061203,0.33625340461730957,0.7377689599998121
0,classification,diabetes,7,RF,AUC,25,None,0.9999915898539999,0.8136211512717536,0.019776105880737305,0.0038487911224365234,0.0197746100002405,0.003849659999104915,,
0,classification,diabetes,7,RF-MTRY,AUC,25,"RandomForestClassifier(max_features=0.7478885696522989, n_estimators=25)",0.9999999999999999,0.8251004016064256,0.057557106018066406,0.0038428306579589844,0.5953910299995187,0.006168469999465742,1.922729253768921,10.657624019999275
0,classification,diabetes,7,RF-DEPTH,AUC,25,"RandomForestClassifier(max_depth=13, n_estimators=25)",0.9999831797079998,0.8239290495314592,0.0264132022857666,0.0045719146728515625,0.26291397999921173,0.045673279999391525,1.8256211280822754,10.538593441000558
0,classification,diabetes,7,HS-RF,AUC,25,1.0,0.9999831797079998,0.8277777777777777,0.048966407775878906,0.004121541976928711,0.048968170000080136,0.004121899999518064,0.7834796905517578,1.0491212300003099
0,classification,diabetes,7,RF,AUC,50,None,1.0,0.8153279785809906,0.03832387924194336,0.0074083805084228516,0.03832490000058897,0.007409370000459603,,
0,classification,diabetes,7,RF-MTRY,AUC,50,"RandomForestClassifier(max_features=0.8299536026345996, n_estimators=50)",1.0,0.8273761713520749,0.08316826820373535,0.007325887680053711,0.5467365499989683,0.00732650999998441,2.783956289291382,11.255411649999587
0,classification,diabetes,7,RF-DEPTH,AUC,50,"RandomForestClassifier(max_depth=6, n_estimators=50)",0.9664435174594631,0.8408299866131191,0.05020022392272949,0.006871938705444336,0.3431781300005241,0.00687264999942272,2.59401273727417,11.554970889999822
0,classification,diabetes,7,HS-RF,AUC,50,1.0,1.0,0.8398929049531458,0.09842157363891602,0.007352590560913086,0.09843534000174259,0.0073532099995645694,1.5204415321350098,1.5204157300013321
0,classification,diabetes,7,RF,AUC,75,None,1.0,0.8295850066934404,0.05732274055480957,0.010918140411376953,0.057322439999552444,0.010919669999566395,,
0,classification,diabetes,7,RF-MTRY,AUC,75,"RandomForestClassifier(max_features=0.54123531663065, n_estimators=75)",1.0,0.8360107095046854,0.11121630668640137,0.010726451873779297,0.6867043999991438,0.010727240000051097,3.6517629623413086,11.869792291001431
0,classification,diabetes,7,RF-DEPTH,AUC,75,"RandomForestClassifier(max_depth=5, n_estimators=75)",0.9467133149431474,0.8429718875502008,0.07541275024414062,0.00976872444152832,0.47211025999968115,0.009769450000021607,3.3529207706451416,12.05015819000073
0,classification,diabetes,7,HS-RF,AUC,75,0.1,1.0,0.8340696117804551,0.1481189727783203,0.01120615005493164,0.14812075999907393,0.011206899998796871,2.2818360328674316,2.281901820000712
0,classification,diabetes,7,RF,AUC,100,None,1.0,0.8389558232931728,0.07709717750549316,0.01415705680847168,0.07710543000030157,0.014158400001178961,,
0,classification,diabetes,7,RF-MTRY,AUC,100,RandomForestClassifier(max_features=0.43753445417231385),1.0,0.8347054886211513,0.12351560592651367,0.0140838623046875,0.6251914799995575,0.014084770000408753,4.660788059234619,13.352553730999716
0,classification,diabetes,7,RF-DEPTH,AUC,100,RandomForestClassifier(max_depth=6),0.9737939850635806,0.8421017402945115,0.08396315574645996,0.0138397216796875,0.663552410000193,0.013841299998603063,4.118322134017944,12.818843770000967
0,classification,diabetes,7,HS-RF,AUC,100,10.0,0.9975105967839601,0.8420348058902276,0.1988368034362793,0.014466285705566406,0.19882004000101006,0.014467220000369707,3.0376713275909424,3.0377375099997153
0,classification,diabetes,7,RF,AUC,300,None,0.9999999999999999,0.8380187416331994,0.22996735572814941,0.04189467430114746,0.2299608299999818,0.04189527000016824,,
0,classification,diabetes,7,RF-MTRY,AUC,300,"RandomForestClassifier(max_features=0.5764292451636921, n_estimators=300)",1.0,0.8349397590361446,0.3119337558746338,0.04125070571899414,0.8181551099987701,0.04125175999979547,11.356692790985107,19.52097433199924
0,classification,diabetes,7,RF-DEPTH,AUC,300,"RandomForestClassifier(max_depth=5, n_estimators=300)",0.9480084774271681,0.8443775100401607,0.22031474113464355,0.04009842872619629,0.6593866999992315,0.04007978000117873,10.496303081512451,18.674266560999968
0,classification,diabetes,7,HS-RF,AUC,300,0.1,1.0,0.8393574297188755,0.5755975246429443,0.042623281478881836,0.5753872400000546,0.042571480000333395,8.876542329788208,8.875570070000322
0,classification,diabetes,7,RF,AUC,500,None,1.0,0.8309236947791164,0.37328600883483887,0.06987190246582031,0.3732863400000497,0.06986703999973543,,
0,classification,diabetes,7,RF-MTRY,AUC,500,"RandomForestClassifier(max_features=0.34764903359309873, n_estimators=500)",1.0,0.838487282463186,0.3886086940765381,0.06912636756896973,0.766358870001568,0.0691281399995205,18.283111572265625,26.797169671999654
0,classification,diabetes,7,RF-DEPTH,AUC,500,"RandomForestClassifier(max_depth=4, n_estimators=500)",0.9162685864226603,0.843574297188755,0.3558371067047119,0.06259989738464355,0.8174654899994493,0.06259556999975757,17.036107540130615,25.785552891999032
0,classification,diabetes,7,HS-RF,AUC,500,10.0,0.9983516113839735,0.842235609103079,0.9695210456848145,0.07120871543884277,0.9695939699995506,0.07121093000023393,14.919636249542236,14.92042967099951
0,classification,diabetes,8,RF,AUC,10,None,0.9966023010159456,0.8248326639892904,0.008098840713500977,0.0017383098602294922,0.008098440001049312,0.0017390100001648534,,
0,classification,diabetes,8,RF-MTRY,AUC,10,"RandomForestClassifier(max_features=0.7480863640320493, n_estimators=10)",0.9987805288299805,0.8208500669344043,0.0344700813293457,0.0021042823791503906,0.3726729699992575,0.023100700000213692,1.331085205078125,9.509319599999799
0,classification,diabetes,8,RF-DEPTH,AUC,10,"RandomForestClassifier(max_depth=3, n_estimators=10)",0.8712406647379398,0.8023092369477911,0.009687185287475586,0.0019783973693847656,0.10541288000058557,0.021004809999794816,1.2762374877929688,9.821826030000011
0,classification,diabetes,8,HS-RF,AUC,10,10.0,0.9938269528359013,0.8186077643908969,0.02076244354248047,0.0017733573913574219,0.020763819999046973,0.001774100001057377,0.339127779006958,0.723900680000952
0,classification,diabetes,8,RF,AUC,25,None,1.0,0.8113119143239624,0.019706010818481445,0.0038862228393554688,0.01970022999921639,0.003886959999363171,,
0,classification,diabetes,8,RF-MTRY,AUC,25,"RandomForestClassifier(max_features=0.9113366699554588, n_estimators=25)",0.9999579492699993,0.8124832663989291,0.05702996253967285,0.0038671493530273438,0.5101167400007398,0.0038679000008414732,1.8602497577667236,10.40651747999982
0,classification,diabetes,8,RF-DEPTH,AUC,25,"RandomForestClassifier(max_depth=18, n_estimators=25)",1.0,0.813821954484605,0.05908989906311035,0.005054950714111328,0.5752224400002888,0.009129590000156895,1.6606571674346924,10.323702889998458
0,classification,diabetes,8,HS-RF,AUC,25,1.0,1.0,0.8469210174029451,0.05098128318786621,0.004172801971435547,0.05098309999993944,0.004173379998974269,0.7951183319091797,0.7951488100006827
0,classification,diabetes,8,RF,AUC,50,None,1.0,0.8259036144578313,0.039182424545288086,0.007410287857055664,0.03917672999887145,0.007410890000755899,,
0,classification,diabetes,8,RF-MTRY,AUC,50,"RandomForestClassifier(max_features=0.37564599803148613, n_estimators=50)",0.9999915898539999,0.8365127175368139,0.05836629867553711,0.007322072982788086,0.5062489499996445,0.007322349998503341,2.663738965988159,11.302966170000218
0,classification,diabetes,8,RF-DEPTH,AUC,50,"RandomForestClassifier(max_depth=3, n_estimators=50)",0.8879095741102064,0.8333333333333333,0.046523094177246094,0.008559226989746094,0.4931227500001114,0.08208070000000589,2.5077641010284424,10.672908460001054
0,classification,diabetes,8,HS-RF,AUC,50,1.0,1.0,0.8404283801874164,0.1014552116394043,0.007379055023193359,0.10145675999956438,0.007379430000582943,1.5567800998687744,1.5942448399982823
0,classification,diabetes,8,RF,AUC,75,None,0.9999999999999999,0.8303212851405622,0.05895423889160156,0.01102757453918457,0.05895781999970495,0.011028249999071704,,
0,classification,diabetes,8,RF-MTRY,AUC,75,"RandomForestClassifier(max_features=0.4940863897251846, n_estimators=75)",1.0,0.8331659973226239,0.07769918441772461,0.01090693473815918,0.41212683000048855,0.010907550000410993,3.575246572494507,11.829224740000427
0,classification,diabetes,8,RF-DEPTH,AUC,75,"RandomForestClassifier(max_depth=6, n_estimators=75)",0.9754255533876068,0.8318607764390896,0.07232308387756348,0.010285377502441406,0.5537516200001846,0.010285960001056083,3.3310980796813965,11.923384809999334
0,classification,diabetes,8,HS-RF,AUC,75,10.0,0.9980824867119693,0.840227576974565,0.14897513389587402,0.011105060577392578,0.14896939000027487,0.011105959998531034,2.3132197856903076,2.3132063610009936
0,classification,diabetes,8,RF,AUC,100,None,1.0,0.829082998661312,0.07668614387512207,0.014410018920898438,0.07668601000113995,0.014410960000532214,,
0,classification,diabetes,8,RF-MTRY,AUC,100,RandomForestClassifier(max_features=0.3964147331005474),1.0,0.8245314591700134,0.10140109062194824,0.014275312423706055,0.607412330000443,0.014275929999712389,4.701199769973755,13.400175650000165
0,classification,diabetes,8,RF-DEPTH,AUC,100,RandomForestClassifier(max_depth=5),0.9444762161071116,0.8369477911646587,0.08766603469848633,0.012928247451782227,0.45624821000092197,0.012924510001539602,4.1111438274383545,12.554829759999848
0,classification,diabetes,8,HS-RF,AUC,100,10.0,0.9983347910919733,0.8362115127175369,0.20010948181152344,0.014684677124023438,0.20011114999942947,0.014685620000818744,3.1603519916534424,3.1602721010003734
0,classification,diabetes,8,RF,AUC,300,None,1.0,0.831760374832664,0.2312016487121582,0.04369974136352539,0.23120139999991807,0.043700960000933264,,
0,classification,diabetes,8,RF-MTRY,AUC,300,"RandomForestClassifier(max_features=0.44416443223075897, n_estimators=300)",1.0,0.8335341365461848,0.2909259796142578,0.0417027473449707,0.8300641200003156,0.04170457999862265,12.645814180374146,21.127640051001435
0,classification,diabetes,8,RF-DEPTH,AUC,300,"RandomForestClassifier(max_depth=4, n_estimators=300)",0.9174628271546793,0.8309236947791165,0.2140510082244873,0.03676271438598633,0.7310807499998191,0.03670722999959253,10.229257106781006,18.220402730999922
0,classification,diabetes,8,HS-RF,AUC,300,1.0,1.0,0.8357429718875502,0.5784256458282471,0.04155540466308594,0.5784405800004606,0.04155639000055089,8.981829643249512,8.980406720998872
0,classification,diabetes,8,RF,AUC,500,None,1.0,0.8354417670682731,0.3687865734100342,0.06906557083129883,0.36872299000060593,0.0690250300012849,,
0,classification,diabetes,8,RF-MTRY,AUC,500,"RandomForestClassifier(max_features=0.33045732388649074, n_estimators=500)",1.0,0.8322289156626507,0.40213561058044434,0.07067012786865234,0.8145892699994874,0.07067212000038126,19.069599390029907,27.673509941998418
0,classification,diabetes,8,RF-DEPTH,AUC,500,"RandomForestClassifier(max_depth=5, n_estimators=500)",0.9493877413711902,0.834136546184739,0.37966132164001465,0.06369519233703613,0.9003458399984083,0.06368385999849124,16.68358016014099,25.482305360999817
0,classification,diabetes,8,HS-RF,AUC,500,0.1,1.0,0.840562248995984,0.9827289581298828,0.07237982749938965,0.98270292000052,0.07236990999990667,15.158682823181152,15.154933511999843
0,classification,diabetes,9,RF,AUC,10,None,0.9995963129919936,0.7672021419009369,0.008179426193237305,0.0017237663269042969,0.008178689999112976,0.0017242899994016625,,
0,classification,diabetes,9,RF-MTRY,AUC,10,"RandomForestClassifier(max_features=0.8602115279919007, n_estimators=10)",0.9986543766399785,0.7679718875502008,0.015050888061523438,0.0021257400512695312,0.16299269999944954,0.0211811499993928,1.3025116920471191,9.852788350000992
0,classification,diabetes,9,RF-DEPTH,AUC,10,"RandomForestClassifier(max_depth=30, n_estimators=10)",0.998502994011976,0.7667670682730923,0.023493528366088867,0.0021965503692626953,0.25721082000018214,0.023332110000410466,1.3255541324615479,10.158584819999305
0,classification,diabetes,9,HS-RF,AUC,10,25.0,0.9800343133956806,0.801673360107095,0.01963186264038086,0.0017752647399902344,0.019633179999800632,0.0017764100011845585,0.31995153427124023,0.4272706800002197
0,classification,diabetes,9,RF,AUC,25,None,1.0,0.7866131191432396,0.01944756507873535,0.0038781166076660156,0.01944718000049761,0.003878790001181187,,
0,classification,diabetes,9,RF-MTRY,AUC,25,"RandomForestClassifier(max_features=0.43118308459944876, n_estimators=25)",0.9999747695619996,0.7839022757697457,0.031006336212158203,0.004789590835571289,0.3360994499998924,0.05107954999948561,1.75128173828125,9.87823759999992
0,classification,diabetes,9,RF-DEPTH,AUC,25,"RandomForestClassifier(max_depth=5, n_estimators=25)",0.9474534077911592,0.7983266398929049,0.02505040168762207,0.004729509353637695,0.27409984999940207,0.05105471999922884,1.7361280918121338,10.3463447310005
0,classification,diabetes,9,HS-RF,AUC,25,10.0,0.9944661239319114,0.7875502008032128,0.04800009727478027,0.003985166549682617,0.04799177000131749,0.003985860001193942,0.7760269641876221,0.9673182100013946
0,classification,diabetes,9,RF,AUC,50,None,1.0,0.7907965194109772,0.03879189491271973,0.007352590560913086,0.038791959999798564,0.0073533600007067434,,
0,classification,diabetes,9,RF-MTRY,AUC,50,"RandomForestClassifier(max_features=0.49267305115618065, n_estimators=50)",1.0,0.805689424364123,0.05714535713195801,0.008045196533203125,0.561318250000113,0.014014790000146604,2.7317333221435547,11.259439929999644
0,classification,diabetes,9,RF-DEPTH,AUC,50,"RandomForestClassifier(max_depth=4, n_estimators=50)",0.9240732019107851,0.8001338688085676,0.04799318313598633,0.007889509201049805,0.5102773600010551,0.036199210000631865,2.4144909381866455,10.437972870000522
0,classification,diabetes,9,HS-RF,AUC,50,10.0,0.9981497678799705,0.8064257028112449,0.09816479682922363,0.007615804672241211,0.09816691000014544,0.007616529999722843,1.526399850845337,1.5307980500001577
0,classification,diabetes,9,RF,AUC,75,None,1.0,0.7907630522088354,0.058114051818847656,0.010966777801513672,0.05810756999926525,0.010967419999360573,,
0,classification,diabetes,9,RF-MTRY,AUC,75,"RandomForestClassifier(max_features=0.7282485421688718, n_estimators=75)",1.0,0.7966867469879517,0.10402607917785645,0.01085662841796875,0.5376575699992827,0.010858370000278228,3.746464967727661,12.076966770999206
0,classification,diabetes,9,RF-DEPTH,AUC,75,"RandomForestClassifier(max_depth=5, n_estimators=75)",0.9510865908632173,0.806425702811245,0.06703901290893555,0.009972333908081055,0.5561457500007236,0.00997321000068041,3.4113240242004395,11.973524639999596
0,classification,diabetes,9,HS-RF,AUC,75,10.0,0.9978806432079661,0.8075635876840694,0.14555764198303223,0.011185884475708008,0.14555491999999504,0.01118697000129032,2.2285563945770264,2.228575839999394
0,classification,diabetes,9,RF,AUC,100,None,1.0,0.8003012048192769,0.07626461982727051,0.014369010925292969,0.07626400000117428,0.01436972000010428,,
0,classification,diabetes,9,RF-MTRY,AUC,100,RandomForestClassifier(max_features=0.29570935407934645),1.0,0.792570281124498,0.10763883590698242,0.014425516128540039,0.6119993199990859,0.014427219999561203,4.444472551345825,13.02079594099996
0,classification,diabetes,9,RF-DEPTH,AUC,100,RandomForestClassifier(max_depth=6),0.9766366144116261,0.8018072289156627,0.08597540855407715,0.013153791427612305,0.46199429999978747,0.013154850001228624,4.116318225860596,12.347092260000863
0,classification,diabetes,9,HS-RF,AUC,100,1.0,1.0,0.7971218206157965,0.19080257415771484,0.014181137084960938,0.1908151600000565,0.01418207000097027,2.9332516193389893,2.933383629999298
0,classification,diabetes,9,RF,AUC,300,None,1.0,0.8039825970548863,0.2253260612487793,0.04221343994140625,0.2253267699998105,0.04221437999876798,,
0,classification,diabetes,9,RF-MTRY,AUC,300,"RandomForestClassifier(max_features=0.32962388888328975, n_estimators=300)",0.9999999999999999,0.8009036144578312,0.27596402168273926,0.04301595687866211,0.846611409999241,0.04301880999992136,11.903512477874756,19.91843091100054
0,classification,diabetes,9,RF-DEPTH,AUC,300,"RandomForestClassifier(max_depth=6, n_estimators=300)",0.9767038955796272,0.8046184738955824,0.24292540550231934,0.05051016807556152,0.634731850001117,0.050512589999925694,10.412631750106812,18.902413591000368
