task,dataset,boot_iter,algorithm,scoring,n_leaves,max_leaves,regularization,train_score,test_score,train_wall_time,test_wall_time,train_cpu_time,test_cpu_time,tunning_wall_time,tunning_cpu_time
classification,heart,6,DT,AUC,27,28,None,0.9870625,0.71,0.0004329681396484375,0.00011563301086425781,0.0004330599999997631,0.00011616000000014282,,
classification,heart,6,HS (CART),AUC,27,28,100.0,0.9495624999999999,0.76275,0.0004069805145263672,0.00011444091796875,0.0004071300000001443,0.00011467000000031646,0.019000768661499023,0.01900063999999979
classification,heart,6,DT,AUC,29,30,None,0.999,0.7655,0.0004420280456542969,0.00011587142944335938,0.00044181999999981514,0.00011634999999987627,,
classification,heart,6,HS (CART),AUC,29,30,50.0,0.9783750000000001,0.79325,0.0004239082336425781,0.00011610984802246094,0.00042426999999989334,0.0001167400000001706,0.01929450035095215,0.01929431000000026
classification,heart,6,DT,AUC,31,32,None,0.999875,0.7525,0.0004475116729736328,0.00011706352233886719,0.0004473900000006026,0.00011731000000025915,,
classification,heart,6,HS (CART),AUC,31,32,50.0,0.9786250000000001,0.79325,0.00045800209045410156,0.00011730194091796875,0.00045812000000022834,0.00011781000000077313,0.019225120544433594,0.01922557000000058
classification,heart,7,DT,AUC,1,2,None,0.78375,0.71,0.00026798248291015625,0.00011348724365234375,0.00026788999999993734,0.00011416999999980249,,
classification,heart,7,HS (CART),AUC,1,2,25.0,0.78375,0.71,9.274482727050781e-05,0.00010919570922851562,9.295999999991977e-05,0.00010942000000024876,0.012864351272583008,0.012864280000000505
classification,heart,7,DT,AUC,3,4,None,0.8663125,0.802,0.00031495094299316406,0.00011277198791503906,0.0003148899999994015,0.00011300999999974692,,
classification,heart,7,HS (CART),AUC,3,4,1.0,0.8663125,0.802,0.00011229515075683594,0.00010943412780761719,0.00011285999999977037,0.00011014000000031388,0.01418924331665039,0.014189169999999862
classification,heart,7,DT,AUC,7,8,None,0.919375,0.8577499999999999,0.00033855438232421875,0.00011324882507324219,0.0003385099999997365,0.00011376000000051789,,
classification,heart,7,HS (CART),AUC,7,8,25.0,0.9088750000000001,0.86575,0.00016164779663085938,0.00011205673217773438,0.00016207999999995337,0.00011282999999995269,0.0154876708984375,0.015487470000000059
classification,heart,7,DT,AUC,11,12,None,0.9433750000000001,0.867,0.00036025047302246094,0.00011610984802246094,0.0003600100000005213,0.00011664000000077834,,
classification,heart,7,HS (CART),AUC,11,12,10.0,0.933875,0.87175,0.00020956993103027344,0.00011396408081054688,0.00020993999999951996,0.00011452999999939095,0.018946409225463867,0.018946119999999844
classification,heart,7,DT,AUC,14,15,None,0.9530000000000001,0.8185,0.0003669261932373047,0.00011587142944335938,0.0003668499999998076,0.00011653999999960973,,
classification,heart,7,HS (CART),AUC,14,15,100.0,0.920625,0.84775,0.000244140625,0.0001125335693359375,0.0002447400000002986,0.00011316999999966271,0.017719268798828125,0.01771905999999923
classification,heart,7,DT,AUC,19,20,None,0.9633750000000001,0.78425,0.00037217140197753906,0.00011515617370605469,0.0003720500000001792,0.00011554999999940918,,
classification,heart,7,HS (CART),AUC,19,20,25.0,0.94525,0.86325,0.00031828880310058594,0.00011682510375976562,0.0003183900000003348,0.00011714999999945519,0.018707752227783203,0.018708300000000122
classification,heart,7,DT,AUC,23,24,None,0.9839375,0.8295,0.00042366981506347656,0.0001163482666015625,0.00042360000000041254,0.00011705000000006294,,
classification,heart,7,HS (CART),AUC,23,24,50.0,0.9554375,0.8647499999999999,0.00035834312438964844,0.00011563301086425781,0.00035882000000064806,0.00011616000000014282,0.0193328857421875,0.019327389999999944
classification,heart,7,DT,AUC,27,28,None,0.990625,0.81,0.00040221214294433594,0.00011754035949707031,0.0004021199999995062,0.00011770999999960452,,
classification,heart,7,HS (CART),AUC,27,28,25.0,0.971625,0.8725,0.0003972053527832031,0.00011563301086425781,0.00039729999999948973,0.00011587000000012893,0.019176006317138672,0.01917586999999976
classification,heart,7,DT,AUC,29,30,None,0.996,0.6975,0.0004074573516845703,0.00011730194091796875,0.0004073199999998778,0.0001176700000007358,,
