,task,dataset,boot_iter,algorithm,scoring,n_trees,regularization,train_score,test_score,train_wall_time,test_wall_time,train_cpu_time,test_cpu_time,tunning_wall_time,tunning_cpu_time
0,classification,german-credit,1,BART,AUC,10,None,0.5299785407725321,0.5657692307692308,0.7985363006591797,0.30301833152770996,0.043453971999952046,0.3030116319998797,,
0,classification,german-credit,1,BART,AUC,25,None,0.6453218884120171,0.6094017094017095,2.3420767784118652,0.7472248077392578,0.45286032099988915,0.747205681999958,,
0,classification,german-credit,1,BART,AUC,50,None,0.5999785407725322,0.5872222222222222,4.095296621322632,1.4645576477050781,0.23515325200014559,1.4645221260000199,,
0,classification,german-credit,1,BART,AUC,75,None,0.5996244635193133,0.6000427350427351,5.80372428894043,2.1774935722351074,0.3629545080000298,2.177382940000143,,
0,classification,german-credit,1,BART,AUC,100,None,0.6413948497854077,0.6051282051282052,7.95973801612854,2.889955759048462,0.41585764499996003,2.889823492000005,,
0,classification,german-credit,1,BART,AUC,300,None,0.6371137339055793,0.6286752136752136,24.03321671485901,8.593202590942383,1.3102646060001462,8.593115355000009,,
0,classification,german-credit,1,BART,AUC,500,None,0.6388948497854077,0.6194017094017094,40.09618067741394,14.604700803756714,2.0554075919999377,14.60447063200013,,
0,classification,german-credit,2,BART,AUC,10,None,0.5160622317596566,0.515,0.8281278610229492,0.2963719367980957,0.10240172799990432,0.2963781299999937,,
0,classification,german-credit,2,BART,AUC,25,None,0.5714055793991417,0.5743589743589743,2.004664421081543,0.7196893692016602,0.20640287600008378,0.7196656440000879,,
0,classification,german-credit,2,BART,AUC,50,None,0.61318669527897,0.5836324786324787,4.212257385253906,1.4772038459777832,0.2584300880000683,1.4770716089999496,,
0,classification,german-credit,2,BART,AUC,75,None,0.5849785407725321,0.5743589743589743,5.949618101119995,2.1547324657440186,0.3834964940001555,2.1547145729998647,,
0,classification,german-credit,2,BART,AUC,100,None,0.5821137339055793,0.5636324786324787,7.892983913421631,2.8154709339141846,0.4138401200000317,2.8154781420000745,,
0,classification,german-credit,2,BART,AUC,300,None,0.6271030042918455,0.612948717948718,23.79877519607544,8.499238729476929,1.4466104910000013,8.499225629999955,,
0,classification,german-credit,2,BART,AUC,500,None,0.6296030042918455,0.6122222222222222,39.596678018569946,14.408270597457886,2.363685972999974,14.40806856800009,,
0,classification,german-credit,3,BART,AUC,10,None,0.6106974248927038,0.5714957264957264,0.9227392673492432,0.3010585308074951,0.11094649999995454,0.3010623510001551,,
0,classification,german-credit,3,BART,AUC,25,None,0.602832618025751,0.5672222222222222,2.0035147666931152,0.7175798416137695,0.07446071100002882,0.7175603240000328,,
0,classification,german-credit,3,BART,AUC,50,None,0.6335407725321889,0.6022649572649572,4.144219398498535,1.469564437866211,0.16084292300001835,1.469527257999971,,
0,classification,german-credit,3,BART,AUC,75,None,0.6521137339055794,0.6151282051282051,6.793586015701294,2.2268757820129395,0.5452790259998892,2.2268295630001376,,
0,classification,german-credit,3,BART,AUC,100,None,0.6613948497854077,0.5923076923076923,7.851252555847168,2.842717409133911,0.47417537799992715,2.842701358999875,,
0,classification,german-credit,3,BART,AUC,300,None,0.640332618025751,0.6029914529914531,23.59454035758972,8.6575026512146,1.3872831460000725,8.65748017299984,,
0,classification,german-credit,3,BART,AUC,500,None,0.6703326180257511,0.6229914529914529,39.811455488204956,14.929912805557251,2.248034321999967,14.92989749100002,,
0,classification,german-credit,4,BART,AUC,10,None,0.5606974248927039,0.5486324786324787,0.8097686767578125,0.30191612243652344,0.07100693900019905,0.30191671200009296,,
0,classification,german-credit,4,BART,AUC,25,None,0.5667703862660944,0.5621794871794872,1.9142727851867676,0.7536323070526123,0.06642741900009241,0.7536493339998742,,
0,classification,german-credit,4,BART,AUC,50,None,0.5867596566523605,0.5757692307692308,3.8109631538391113,1.4575035572052002,0.11610215499990773,1.4575260640001488,,
0,classification,german-credit,4,BART,AUC,75,None,0.5756866952789699,0.5700854700854701,6.227960586547852,2.325920581817627,0.4533292319999873,2.3258783490000496,,
0,classification,german-credit,4,BART,AUC,100,None,0.6185407725321889,0.5900854700854701,8.09527325630188,2.9288556575775146,0.4549147019999964,2.9288863029998993,,
0,classification,german-credit,4,BART,AUC,300,None,0.6378111587982833,0.6108119658119658,24.37081003189087,8.595749855041504,1.3372472700000344,8.595783415999904,,
0,classification,german-credit,4,BART,AUC,500,None,0.626030042918455,0.597948717948718,40.5198392868042,14.788322925567627,2.3193691470000886,14.787784891000001,,
0,classification,german-credit,5,BART,AUC,10,None,0.5471244635193133,0.5157692307692308,0.8575005531311035,0.3165762424468994,0.09127161599985811,0.3165430760000163,,
0,classification,german-credit,5,BART,AUC,25,None,0.5867703862660943,0.545042735042735,1.8903896808624268,0.7223467826843262,0.07187543899999582,0.7223487760002172,,
0,classification,german-credit,5,BART,AUC,50,None,0.6292596566523605,0.5772222222222222,4.028721809387207,1.4400289058685303,0.13395067400006155,1.4400501700001769,,
0,classification,german-credit,5,BART,AUC,75,None,0.6424678111587983,0.5950854700854701,6.024679899215698,2.1694233417510986,0.5281322319999617,2.1693654069999866,,
0,classification,german-credit,5,BART,AUC,100,None,0.6371137339055793,0.5658119658119658,8.4434175491333,2.9039924144744873,0.46755441100003736,2.9039502559999164,,
0,classification,german-credit,5,BART,AUC,300,None,0.6592596566523605,0.6058119658119658,24.12495231628418,8.924342155456543,1.390012693000017,8.924296214999913,,
0,classification,german-credit,5,BART,AUC,500,None,0.6556866952789699,0.6000854700854701,40.00640869140625,14.900233030319214,2.316668359999994,14.900182791999896,,
0,classification,german-credit,6,BART,AUC,10,None,0.5549892703862661,0.5485897435897436,0.8425073623657227,0.3057270050048828,0.08097915300004388,0.3057323230000293,,
0,classification,german-credit,6,BART,AUC,25,None,0.5578326180257511,0.5593162393162393,2.00687837600708,0.7569828033447266,0.17696424999985538,0.7570481550001205,,
0,classification,german-credit,6,BART,AUC,50,None,0.5921137339055794,0.6207692307692307,3.8969407081604004,1.4472734928131104,0.2098718340000687,1.4472923920000085,,
0,classification,german-credit,6,BART,AUC,75,None,0.6153218884120172,0.5993589743589743,6.078752756118774,2.2073185443878174,0.36613056000010147,2.2073017279999476,,
0,classification,german-credit,6,BART,AUC,100,None,0.613175965665236,0.6114957264957265,8.208456039428711,3.002711534500122,0.4848665509998682,3.0023618320001333,,
0,classification,german-credit,6,BART,AUC,300,None,0.6153218884120172,0.6072222222222222,23.932902574539185,8.578164100646973,1.3270958059999884,8.578249960999983,,
0,classification,german-credit,6,BART,AUC,500,None,0.6306759656652361,0.6208119658119658,40.57011961936951,14.37555193901062,2.296573237999837,14.375773759999902,,
0,classification,german-credit,7,BART,AUC,10,None,0.5814055793991416,0.5443589743589743,0.8278172016143799,0.29112792015075684,0.08667085299998689,0.2911239590000605,,
0,classification,german-credit,7,BART,AUC,25,None,0.61818669527897,0.5972222222222222,1.9329721927642822,0.7180366516113281,0.06503319700004795,0.7180413349999526,,
0,classification,german-credit,7,BART,AUC,50,None,0.6203218884120172,0.5943589743589743,4.2985405921936035,1.4203555583953857,0.14064114000007066,1.4203237050001007,,
0,classification,german-credit,7,BART,AUC,75,None,0.6142489270386267,0.5800854700854701,6.217486143112183,2.1474010944366455,0.5150064710001061,2.1474173609999525,,
0,classification,german-credit,7,BART,AUC,100,None,0.6310407725321889,0.6022222222222222,8.260309219360352,3.2161803245544434,0.49117557199997464,3.216134170000032,,
0,classification,german-credit,7,BART,AUC,300,None,0.6549570815450644,0.6429487179487179,24.62466335296631,8.96497106552124,1.417394474000048,8.963500906000036,,
0,classification,german-credit,7,BART,AUC,500,None,0.6463841201716738,0.627948717948718,39.65709710121155,14.392916679382324,2.31161669800008,14.392869743999881,,
0,classification,german-credit,8,BART,AUC,10,None,0.5210622317596567,0.5085897435897436,0.8270928859710693,0.3117868900299072,0.08394785300015428,0.3117915240000002,,
0,classification,german-credit,8,BART,AUC,25,None,0.5667596566523606,0.5664957264957265,1.9041337966918945,0.7212185859680176,0.06806904600011876,0.7212040060001073,,
0,classification,german-credit,8,BART,AUC,50,None,0.6221137339055793,0.5822222222222222,3.8855113983154297,1.4380130767822266,0.25263564900001256,1.4380260990001261,,
0,classification,german-credit,8,BART,AUC,75,None,0.6142596566523606,0.5729487179487179,5.90352463722229,2.148591995239258,0.3575223369998639,2.148608741000089,,
0,classification,german-credit,8,BART,AUC,100,None,0.605332618025751,0.5750854700854701,7.886764287948608,2.8705086708068848,0.44588363000002573,2.870505795999861,,
0,classification,german-credit,8,BART,AUC,300,None,0.6510407725321888,0.5801282051282051,24.56437087059021,8.7360258102417,1.2951645009998174,8.735924323000063,,
0,classification,german-credit,8,BART,AUC,500,None,0.6460407725321888,0.5901282051282051,40.18329095840454,14.351383924484253,2.1922652779999225,14.35149767400003,,
0,classification,german-credit,9,BART,AUC,10,None,0.580343347639485,0.5464957264957264,0.8539645671844482,0.2944674491882324,0.07877783000003546,0.2944724589999623,,
0,classification,german-credit,9,BART,AUC,25,None,0.6214055793991416,0.5486324786324787,1.8668851852416992,0.7188169956207275,0.06298356799993599,0.7188172549999763,,
0,classification,german-credit,9,BART,AUC,50,None,0.6267596566523606,0.5843589743589743,3.8284761905670166,1.4691145420074463,0.1576305629998842,1.469117458000028,,
0,classification,german-credit,9,BART,AUC,75,None,0.6596137339055794,0.587948717948718,6.0526487827301025,2.1322953701019287,0.4385691869999846,2.1323304170000483,,
0,classification,german-credit,9,BART,AUC,100,None,0.6538841201716739,0.5994017094017094,8.166516065597534,2.8287272453308105,0.46745691599994643,2.8287466650001534,,
0,classification,german-credit,9,BART,AUC,300,None,0.6817489270386266,0.6244017094017094,24.71949338912964,8.752980947494507,1.3446808639998835,8.75282598800004,,
0,classification,german-credit,9,BART,AUC,500,None,0.6760300429184549,0.6215384615384616,40.42774963378906,14.667985916137695,2.3434706010000355,14.66789312900005,,
0,classification,juvenile,0,BART,AUC,10,None,0.6643981040983895,0.6811946553968468,3.924407720565796,6.958688497543335,0.446649761000117,6.9587220830001115,,
0,classification,juvenile,0,BART,AUC,25,None,0.6550228471414643,0.646500849322585,9.236765384674072,15.084949731826782,1.0730119209999884,15.084848442000066,,
0,classification,juvenile,0,BART,AUC,50,None,0.6744869671447534,0.6722052617139388,17.91275644302368,29.45985984802246,1.8138480600000548,29.45902282199995,,
0,classification,juvenile,0,BART,AUC,75,None,0.674608838143567,0.6649057572980451,26.231977224349976,43.52667212486267,2.8979727129999446,43.526289057999975,,
0,classification,juvenile,0,BART,AUC,100,None,0.6805438089532603,0.6823591904875871,35.63830924034119,58.16439485549927,3.483439510000153,58.16119576899996,,
