task,dataset,boot_iter,algorithm,scoring,n_leaves,max_leaves,regularization,train_score,test_score,train_wall_time,test_wall_time,train_cpu_time,test_cpu_time,tunning_wall_time,tunning_cpu_time
classification,heart,2,HS (CART-CCP),AUC,4,28,0.1,0.8863124999999998,0.8075,0.00013184547424316406,0.00011324882507324219,0.0001321900000448295,0.00011353000002145563,0.5861399173736572,0.5861268399999062
classification,heart,2,CCP,AUC,31,30,0.0,1.0,0.7275,0.00036525726318359375,0.0001125335693359375,0.0003658199999563294,0.00011296999991827761,0.04161357879638672,0.04161375000001044
classification,heart,2,HS (CART-CCP),AUC,31,30,10.0,0.9998750000000001,0.83775,0.0004553794860839844,0.00012683868408203125,0.0004559000000199376,0.0001267700000653349,0.5303945541381836,0.5304652999999462
classification,heart,2,CCP,AUC,3,32,0.029689153439153432,0.8690624999999998,0.8094999999999999,0.0003921985626220703,0.00010800361633300781,0.0003929199999674893,0.00010847999999441527,0.04363822937011719,0.04363811000007445
classification,heart,2,HS (CART-CCP),AUC,3,32,10.0,0.8690624999999998,0.8094999999999999,0.0001227855682373047,0.00011777877807617188,0.00012323999999352964,0.00011789999996381084,0.5718107223510742,0.571799599999963
classification,heart,3,CCP,AUC,0,2,0.1808219348672423,0.5,0.5,0.0003864765167236328,0.00011873245239257812,0.0003871599999456521,0.00011915999994016602,0.0046539306640625,0.004653839999946285
classification,heart,3,HS (CART-CCP),AUC,0,2,10.0,0.5,0.5,7.534027099609375e-05,0.00011420249938964844,7.572999993499252e-05,0.00011472000005596783,0.09264326095581055,0.09264337999991312
classification,heart,3,CCP,AUC,2,4,0.03156721913784061,0.8621874999999999,0.6960000000000001,0.0004010200500488281,0.00011372566223144531,0.0004045700000006036,0.0001141899999765883,0.009330034255981445,0.009379439999975148
classification,heart,3,HS (CART-CCP),AUC,2,4,1.0,0.8621874999999999,0.6960000000000001,0.00011777877807617188,0.00011920928955078125,0.00011786999994001235,0.00011942999992697878,0.17485308647155762,0.1750456199999917
classification,heart,3,CCP,AUC,5,8,0.011991382754094629,0.9182499999999999,0.724,0.0003814697265625,0.00010943412780761719,0.0003819199999952616,0.00011000000006333721,0.01740550994873047,0.017405739999958314
classification,heart,3,HS (CART-CCP),AUC,5,8,25.0,0.915875,0.736,0.00015091896057128906,0.00012135505676269531,0.0001512299999149036,0.00012165999999069754,0.2944810390472412,0.294480980000003
classification,heart,3,CCP,AUC,1,12,0.04682581903621935,0.80125,0.6749999999999999,0.0003972053527832031,0.00011873245239257812,0.0003977899999654255,0.0001192500000115615,0.02680683135986328,0.02680781999993087
classification,heart,3,HS (CART-CCP),AUC,1,12,25.0,0.80125,0.6749999999999999,9.775161743164062e-05,0.00011706352233886719,9.796000006190297e-05,0.00011740000002191664,0.4079396724700928,0.40792364000003545
classification,heart,3,CCP,AUC,3,15,0.03054298642533937,0.8960625,0.69525,0.0003802776336669922,0.00010991096496582031,0.000380940000013652,0.00011044999996556726,0.02823042869567871,0.028230620000044837
