task,dataset,boot_iter,algorithm,scoring,n_leaves,max_leaves,regularization,train_score,test_score,train_wall_time,test_wall_time,train_cpu_time,test_cpu_time,tunning_wall_time,tunning_cpu_time
classification,heart,2,HS (CART),AUC,1,2,0.1,0.79625,0.6649999999999999,8.940696716308594e-05,0.00010967254638671875,8.985999738797545e-05,0.00010992999887093902,0.012686729431152344,0.012686699992627837
classification,heart,2,DT,AUC,3,4,None,0.8786250000000001,0.6930000000000001,0.0003082752227783203,0.00011229515075683594,0.00030818999221082777,0.00011252998956479132,,
classification,heart,2,HS (CART),AUC,3,4,100.0,0.8786250000000001,0.6930000000000001,0.00011396408081054688,0.0001125335693359375,0.00011429000005591661,0.00011285000073257834,0.01416921615600586,0.014169559988658875
classification,heart,2,DT,AUC,7,8,None,0.940875,0.6930000000000001,0.00033020973205566406,0.00011277198791503906,0.0003301899996586144,0.0001132100005634129,,
classification,heart,2,HS (CART),AUC,7,8,25.0,0.9376250000000002,0.6955,0.00016498565673828125,0.00011396408081054688,0.00016506999963894486,0.00011422000534366816,0.015522480010986328,0.015522929999860935
classification,heart,2,DT,AUC,11,12,None,0.9630625,0.6677500000000001,0.00035262107849121094,0.00011467933654785156,0.00035257000126875937,0.00011487999290693551,,
classification,heart,2,HS (CART),AUC,11,12,25.0,0.9548125000000001,0.72,0.0002129077911376953,0.00011610984802246094,0.00021350999304559082,0.000116170005640015,0.01663494110107422,0.016635160005535
classification,heart,2,DT,AUC,14,15,None,0.9749375,0.62425,0.0003540515899658203,0.00011563301086425781,0.0003539299941621721,0.00011597000411711633,,
classification,heart,2,HS (CART),AUC,14,15,10.0,0.9640625,0.70775,0.000244140625,0.00011444091796875,0.0002443999983370304,0.00011485000140964985,0.017374515533447266,0.01737433001108002
classification,heart,2,DT,AUC,19,20,None,0.9880625000000001,0.68425,0.00036835670471191406,0.00012183189392089844,0.00036833000194747,0.00012229999992996454,,
classification,heart,2,HS (CART),AUC,19,20,50.0,0.9663125,0.716,0.00030541419982910156,0.0001163482666015625,0.0003058400034205988,0.00011671999527607113,0.01874089241027832,0.01874070000485517
classification,heart,2,DT,AUC,23,24,None,0.9951875,0.7262500000000001,0.00037932395935058594,0.00011587142944335938,0.00037924999196548015,0.000115999995614402,,
classification,heart,2,HS (CART),AUC,23,24,25.0,0.9856875,0.768,0.00035691261291503906,0.00011777877807617188,0.0003573200083337724,0.00011803999950643629,0.01921701431274414,0.01921779999975115
classification,heart,2,DT,AUC,27,28,None,0.9999375,0.6525,0.00039315223693847656,0.0001201629638671875,0.0003930200036847964,0.00012060000153724104,,
classification,heart,2,HS (CART),AUC,27,28,0.1,0.9999375,0.756,0.0003993511199951172,0.00011587142944335938,0.00039978000859264284,0.00011606999032665044,0.018981218338012695,0.01898135000374168
classification,heart,2,DT,AUC,28,30,None,1.0,0.68,0.00038933753967285156,0.00011777877807617188,0.00038933999894652516,0.00011810999421868473,,
