task,dataset,boot_iter,algorithm,scoring,n_trees,regularization,train_score,test_score,train_wall_time,test_wall_time,train_cpu_time,test_cpu_time,tunning_wall_time,tunning_cpu_time
classification,german-credit,3,RF,AUC,25,None,0.995,0.6227682403433477,0.020275592803955,0.0043389797210693,0.0202749500003847,0.004338889999417,,
classification,german-credit,3,RF-MTRY,AUC,25,"RandomForestClassifier(max_features=0.5412520193133974, n_estimators=25)",0.9975,0.6691845493562232,0.0364179611206054,0.004626989364624,0.3977383199999167,0.0284909199999674,2.446896553039551,11.719695550000324
classification,german-credit,3,RF-DEPTH,AUC,25,"RandomForestClassifier(max_depth=4, n_estimators=25)",0.6492880085653105,0.5856866952789699,0.0242002010345459,0.00484299659729,0.288831019999634,0.0580923100005748,1.6135919094085691,10.423722080000516
classification,german-credit,3,HS-RF,AUC,25,1.0,0.9975,0.6127682403433476,0.0653939247131347,0.0046617984771728,0.065395459998399,0.0046625100003439,0.9780313968658448,1.2177667199994175
classification,german-credit,3,BART,AUC,25,None,0.5950107066381156,0.5513948497854078,1.9859423637390137,0.7626523971557617,0.1825604700006806,0.7626551600005769,,
classification,german-credit,3,RF,AUC,50,None,1.0,0.6142060085836909,0.0407874584197998,0.0083675384521484,0.0407871699990209,0.0083683100001508,,
classification,german-credit,3,RF-MTRY,AUC,50,"RandomForestClassifier(max_features=0.32219445704858907, n_estimators=50)",1.0,0.6299141630901288,0.0621395111083984,0.0086112022399902,0.7349162099999376,0.0199942200015357,2.84377121925354,11.64786623100008
classification,german-credit,3,RF-DEPTH,AUC,50,"RandomForestClassifier(max_depth=7, n_estimators=50)",0.8539293361884368,0.6163733905579399,0.0512380599975585,0.0083231925964355,0.6035637599998154,0.0880093399991892,2.451021909713745,11.516774530000475
classification,german-credit,3,HS-RF,AUC,50,0.1,0.9975,0.6342060085836909,0.1278653144836425,0.0084326267242431,0.1278988499998377,0.008433139999397,1.8797764778137207,1.8972780299991427
classification,german-credit,3,BART,AUC,50,None,0.6214400428265525,0.5606652360515021,3.854076385498047,1.4755027294158936,0.2667993499999284,1.4755127409989657,,
classification,german-credit,3,RF,AUC,75,None,1.0,0.6370815450643776,0.0602986812591552,0.0123026371002197,0.0602986699996108,0.0123033500003657,,
classification,german-credit,3,RF-MTRY,AUC,75,"RandomForestClassifier(max_features=0.31743306040888786, n_estimators=75)",1.0,0.6399141630901288,0.0849809646606445,0.012218952178955,0.6203009900000325,0.0122193600000173,3.704230308532715,12.651341209999371
classification,german-credit,3,RF-DEPTH,AUC,75,"RandomForestClassifier(max_depth=5, n_estimators=75)",0.7307173447537474,0.5971030042918455,0.0808460712432861,0.0105867385864257,0.6460841400003119,0.0105875399985961,3.4468295574188232,13.018906740000602
classification,german-credit,3,HS-RF,AUC,75,1.0,1.0,0.6156437768240344,0.1914455890655517,0.0125300884246826,0.1914337199996225,0.012526099999377,2.8305466175079346,2.8308198710001307
classification,german-credit,3,BART,AUC,75,None,0.6446573875802999,0.5649356223175965,5.820448160171509,2.186999797821045,0.3343981100006203,2.186965439999767,,
classification,german-credit,3,RF,AUC,100,None,1.0,0.6356223175965665,0.0795259475708007,0.0161073207855224,0.0795353299999988,0.0161076799995498,,
classification,german-credit,3,RF-MTRY,AUC,100,RandomForestClassifier(max_features=0.15280476838435647),1.0,0.6120815450643777,0.0971767902374267,0.0165824890136718,0.7818218399988837,0.0165832600014255,4.746230363845825,13.595936121000705
classification,german-credit,3,RF-DEPTH,AUC,100,RandomForestClassifier(max_depth=15),1.0,0.6163519313304722,0.1006414890289306,0.0171747207641601,0.7964219499990577,0.0171843900006933,4.144027948379517,13.526520969999185
classification,german-credit,3,HS-RF,AUC,100,0.1,1.0,0.6256437768240344,0.2589085102081299,0.0169014930725097,0.2589396800012764,0.0169025299983331,3.7897145748138423,3.789645271001064
classification,german-credit,3,BART,AUC,100,None,0.6353693790149892,0.5528111587982834,7.732505798339844,2.964605569839477,0.4208318700002564,2.9645964709998225,,
classification,german-credit,3,RF,AUC,300,None,1.0,0.6292274678111588,0.2406501770019531,0.0489871501922607,0.240654760000325,0.0489883099999133,,
classification,german-credit,3,RF-MTRY,AUC,300,"RandomForestClassifier(max_features=0.18242232875160497, n_estimators=300)",1.0,0.6306652360515022,0.253211498260498,0.0491755008697509,0.949375219999638,0.0491760200002318,12.823779582977297,22.22057128100096
classification,german-credit,3,RF-DEPTH,AUC,300,"RandomForestClassifier(max_depth=6, n_estimators=300)",0.795,0.5806652360515021,0.2324390411376953,0.0425539016723632,0.9198078199988232,0.0425482299997383,10.542716026306152,19.253845731000183
classification,german-credit,3,HS-RF,AUC,300,0.1,1.0,0.6256437768240344,0.7532949447631836,0.0491063594818115,0.7532872200008569,0.0491071399992506,11.1101553440094,11.111036481001063
classification,german-credit,3,BART,AUC,300,None,0.6521573875802997,0.583519313304721,24.361466646194454,8.978943109512329,1.5134043300004123,8.978739850999773,,
classification,german-credit,3,RF,AUC,500,None,1.0,0.6106437768240343,0.3942756652832031,0.0805253982543945,0.3942456200002198,0.0805267699997784,,
classification,german-credit,3,RF-MTRY,AUC,500,"RandomForestClassifier(max_features=0.10001662821123554, n_estimators=500)",1.0,0.5978111587982833,0.3687524795532226,0.0867562294006347,0.787709910000558,0.0867580400008591,20.88136076927185,29.66537143200003
classification,german-credit,3,RF-DEPTH,AUC,500,"RandomForestClassifier(max_depth=4, n_estimators=500)",0.6439293361884368,0.547832618025751,0.3445518016815185,0.0727767944335937,1.032144029999472,0.0727929399999993,16.903928756713867,26.27181600199947
classification,german-credit,3,HS-RF,AUC,500,1.0,1.0,0.6142274678111588,1.2751054763793943,0.0806357860565185,1.2750918510009797,0.0806365700009337,18.585543394088745,18.58571407099953
classification,german-credit,3,BART,AUC,500,None,0.6571573875802998,0.5742274678111587,39.0438175201416,14.78240180015564,2.0663517599987244,14.781602631999704,,
classification,german-credit,3,RF,AUC,10,None,0.9928586723768736,0.6520171673819742,0.0087935924530029,0.0020587444305419,0.008792810000159,0.0020590799995261,,
classification,german-credit,3,RF-MTRY,AUC,10,"RandomForestClassifier(max_features=0.7553598143507669, n_estimators=10)",0.989646680942184,0.6655579399141631,0.0177977085113525,0.0024096965789794,0.2135692100000596,0.0289332200009084,1.2159249782562256,10.016048460000093
classification,german-credit,3,RF-DEPTH,AUC,10,"RandomForestClassifier(max_depth=4, n_estimators=10)",0.6628586723768737,0.5842703862660944,0.0097837448120117,0.0101161003112792,0.1121359000007942,0.1206601900012174,1.459660530090332,11.09974578999936
classification,german-credit,3,HS-RF,AUC,10,0.1,0.9789293361884368,0.6327682403433477,0.0269443988800048,0.0019559860229492,0.0269452000011369,0.0019564800004445,0.4142568111419678,0.6726881900012813
classification,german-credit,3,BART,AUC,10,None,0.5650107066381156,0.5399785407725322,0.8435251712799072,0.3001244068145752,0.1028129999995144,0.3001232200003869,,
classification,german-credit,3,RF,AUC,25,None,1.0,0.6220600858369099,0.0207250118255615,0.0043120384216308,0.0207246099998883,0.0043124900003022,,
classification,german-credit,3,RF-MTRY,AUC,25,"RandomForestClassifier(max_features=0.8624792628069334, n_estimators=25)",1.0,0.6741845493562232,0.0461485385894775,0.0053720474243164,0.5532796000006783,0.0644774400007008,1.9132561683654783,10.612465539999905
classification,german-credit,3,RF-DEPTH,AUC,25,"RandomForestClassifier(max_depth=6, n_estimators=25)",0.7439293361884368,0.5821030042918455,0.0258936882019042,0.0050387382507324,0.3106665300001623,0.0603204300005018,1.5835225582122805,10.58570193000014
classification,german-credit,3,HS-RF,AUC,25,0.1,0.9975,0.6291845493562231,0.064523696899414,0.0043928623199462,0.0645250400011718,0.0043932600001426,0.9695305824279784,1.2177732400014063
classification,german-credit,3,BART,AUC,25,None,0.5625107066381156,0.5592703862660944,1.856045246124268,0.751561164855957,0.0775125600011961,0.7515707299990027,,
classification,german-credit,3,RF,AUC,50,None,1.0,0.6406437768240343,0.0410609245300293,0.0085017681121826,0.0410611699990113,0.008501910000632,,
classification,german-credit,3,RF-MTRY,AUC,50,"RandomForestClassifier(max_features=0.7532344793086133, n_estimators=50)",1.0,0.639892703862661,0.0881044864654541,0.0082249641418457,0.5971750499993504,0.0082254700009798,2.919330596923828,12.336794589999045
classification,german-credit,3,RF-DEPTH,AUC,50,"RandomForestClassifier(max_depth=23, n_estimators=50)",1.0,0.6363733905579398,0.0750877857208252,0.0084898471832275,0.6992682899999636,0.0084902199996577,2.443946599960327,11.30962609999915
classification,german-credit,3,HS-RF,AUC,50,1.0,1.0,0.6556437768240344,0.128157377243042,0.0087010860443115,0.1281589700010954,0.0087022099996829,1.9172255992889404,1.9173253099997964
classification,german-credit,3,BART,AUC,50,None,0.6092987152034262,0.5999785407725322,3.897474527359009,1.4623606204986572,0.2534386899988021,1.4621845099991333,,
classification,german-credit,3,RF,AUC,75,None,1.0,0.6377896995708154,0.0677087306976318,0.0124857425689697,0.067705190000197,0.0124869200008106,,
classification,german-credit,3,RF-MTRY,AUC,75,"RandomForestClassifier(max_features=0.3081979732063037, n_estimators=75)",1.0,0.6384978540772532,0.0820248126983642,0.0125544071197509,0.5946323999996821,0.01255158999993,3.957829713821411,13.44854789999954
classification,german-credit,3,RF-DEPTH,AUC,75,"RandomForestClassifier(max_depth=23, n_estimators=75)",1.0,0.6349356223175966,0.0804610252380371,0.0129997730255126,0.7399267500004498,0.0130010800003219,3.280168294906616,11.734426571998483
classification,german-credit,3,HS-RF,AUC,75,10.0,0.94,0.6342274678111588,0.1969776153564453,0.0147373676300048,0.1968207199988683,0.0147038800005248,2.90322208404541,2.9032917599997745
classification,german-credit,3,BART,AUC,75,None,0.6318040685224839,0.61068669527897,6.380181789398193,2.209043502807617,0.3523380999995424,2.2089613509997434,,
classification,german-credit,3,RF,AUC,100,None,1.0,0.6334978540772533,0.0821547508239746,0.0168395042419433,0.082061880000765,0.0168400599995948,,
classification,german-credit,3,RF-MTRY,AUC,100,RandomForestClassifier(max_features=0.18969457761034067),1.0,0.6206652360515021,0.0975728034973144,0.0172054767608642,0.70420342000034,0.0172014999989187,4.840663909912109,13.828258049999931
classification,german-credit,3,RF-DEPTH,AUC,100,RandomForestClassifier(max_depth=8),0.88,0.6163733905579399,0.0929594039916992,0.0152740478515625,0.646498829999473,0.0152746700005081,4.187636137008667,12.974960401999851
classification,german-credit,3,HS-RF,AUC,100,1.0,1.0,0.6628111587982832,0.2529416084289551,0.0162451267242431,0.2529346999999688,0.0162461199997778,3.72871994972229,3.7288529699999344
classification,german-credit,3,BART,AUC,100,None,0.6289453961456103,0.6121244635193133,8.039559364318848,3.077871561050415,0.5265736999990622,3.0776674099997763,,
classification,german-credit,3,RF,AUC,300,None,1.0,0.6542274678111588,0.2488443851470947,0.0516273975372314,0.248814479999055,0.0516283300003124,,
classification,german-credit,3,RF-MTRY,AUC,300,"RandomForestClassifier(max_features=0.16961833117830583, n_estimators=300)",1.0,0.65137339055794,0.2516651153564453,0.049450397491455,0.775423770000998,0.049439379999967,12.433563470840454,21.28694135099977
classification,german-credit,3,RF-DEPTH,AUC,300,"RandomForestClassifier(max_depth=12, n_estimators=300)",0.9975,0.6492274678111587,0.2653956413269043,0.0497810840606689,0.8674241099997744,0.0497824499998387,11.07141661643982,20.25748339100028
classification,german-credit,3,HS-RF,AUC,300,0.1,1.0,0.6542274678111588,0.7782607078552246,0.0501790046691894,0.7782637999989674,0.0501800299989554,11.412651538848875,11.413374481000574
classification,german-credit,3,BART,AUC,300,None,0.6300214132762312,0.6128326180257511,23.90413737297058,8.82895278930664,1.304239900000539,8.828939609998997,,
classification,german-credit,3,RF,AUC,500,None,1.0,0.6242274678111588,0.3997416496276855,0.0809485912322998,0.3997363300004508,0.0809496399997442,,
classification,german-credit,3,RF-MTRY,AUC,500,"RandomForestClassifier(max_features=0.10863343356122312, n_estimators=500)",1.0,0.6156652360515021,0.379706859588623,0.0841090679168701,1.056167230999563,0.0840943100010918,21.29671192169189,30.449167701999613
classification,german-credit,3,RF-DEPTH,AUC,500,"RandomForestClassifier(max_depth=16, n_estimators=500)",1.0,0.6370815450643776,0.4228444099426269,0.0811522006988525,1.09783157000129,0.0811535800003184,17.283259630203247,26.040870230999644
classification,german-credit,3,HS-RF,AUC,500,1.0,1.0,0.6363733905579398,1.286679983139038,0.0827336311340332,1.2868050100005348,0.0827257599994482,18.585613250732425,18.58637555200039
classification,german-credit,3,BART,AUC,500,None,0.6296627408993576,0.602832618025751,40.05636215209961,14.62696623802185,2.2771956699998555,14.626891861000331,,
classification,german-credit,4,RF,AUC,10,None,0.995354077253219,0.660982905982906,0.0084757804870605,0.001943826675415,0.0084752800012211,0.0019441399999777,,
classification,german-credit,4,RF-MTRY,AUC,10,"RandomForestClassifier(max_features=0.3043965814261424, n_estimators=10)",0.9860622317596566,0.6902564102564103,0.0129575729370117,0.0024542808532714,0.1554392399993958,0.029463119999491,1.260869026184082,10.180346130000544
classification,german-credit,4,RF-DEPTH,AUC,10,"RandomForestClassifier(max_depth=24, n_estimators=10)",0.9878540772532188,0.6923931623931624,0.0316729545593261,0.0023825168609619,0.3797157400003925,0.0285988699997687,1.1373822689056396,10.344589889999042
classification,german-credit,4,HS-RF,AUC,10,1.0,0.960354077253219,0.6622649572649573,0.0275855064392089,0.0019788742065429,0.0275862399994366,0.0019795200005319,0.4153285026550293,0.6384632000008423
classification,german-credit,4,BART,AUC,10,None,0.5242811158798284,0.5093162393162394,0.8237142562866211,0.303774356842041,0.0820783399994979,0.3037689909997425,,
classification,german-credit,4,RF,AUC,25,None,1.0,0.665128205128205,0.0207374095916748,0.0043435096740722,0.0207367699986207,0.0043438899992906,,
classification,german-credit,4,RF-MTRY,AUC,25,"RandomForestClassifier(max_features=0.8051293643258255, n_estimators=25)",0.9939270386266094,0.7187179487179488,0.0449011325836181,0.0053431987762451,0.5344989999994141,0.0636372400003892,2.01725697517395,11.080456069999856
classification,german-credit,4,RF-DEPTH,AUC,25,"RandomForestClassifier(max_depth=3, n_estimators=25)",0.5528540772532189,0.5578632478632479,0.0233478546142578,0.0046944618225097,0.2785974300004454,0.0561385500004689,1.6210145950317385,10.5004301200006
classification,german-credit,4,HS-RF,AUC,25,0.1,0.9925,0.6687179487179487,0.0660099983215332,0.0045092105865478,0.0660108699994452,0.0045099999988451,0.9844646453857422,1.2868315699997763
classification,german-credit,4,BART,AUC,25,None,0.5321351931330471,0.5349999999999999,1.9927432537078855,0.7241685390472412,0.178708010000264,0.7244220900010987,,
classification,german-credit,4,RF,AUC,50,None,1.0,0.6872649572649572,0.0404067039489746,0.0083673000335693,0.0404066800001601,0.0083678600003622,,
classification,german-credit,4,RF-MTRY,AUC,50,"RandomForestClassifier(max_features=0.3150876335914313, n_estimators=50)",0.9975,0.7087606837606838,0.0630719661712646,0.0083515644073486,0.7192945999995572,0.0117985199995018,2.6538162231445312,11.30042246999983
classification,german-credit,4,RF-DEPTH,AUC,50,"RandomForestClassifier(max_depth=21, n_estimators=50)",1.0,0.7065384615384616,0.0580024719238281,0.0093312263488769,0.6959695299992745,0.070844029998625,2.5003061294555664,11.541230950999308
classification,german-credit,4,HS-RF,AUC,50,0.1,1.0,0.69008547008547,0.1318998336791992,0.008371353149414,0.1319004300003143,0.0083721200007857,1.926059007644653,1.9260287599990988
classification,german-credit,4,BART,AUC,50,None,0.5646137339055795,0.5857692307692308,3.777773380279541,1.445844650268555,0.2631153700003779,1.445838730000105,,
classification,german-credit,4,RF,AUC,75,None,1.0,0.7279487179487178,0.0604462623596191,0.0123331546783447,0.060436750000008,0.0123334700001578,,
classification,german-credit,4,RF-MTRY,AUC,75,"RandomForestClassifier(max_features=0.18277528288548384, n_estimators=75)",1.0,0.6693589743589743,0.0774426460266113,0.0124087333679199,0.7449556499996106,0.012409340000886,3.7992684841156006,12.461836941
classification,german-credit,4,RF-DEPTH,AUC,75,"RandomForestClassifier(max_depth=6, n_estimators=75)",0.7675,0.627905982905983,0.0728507041931152,0.0107617378234863,0.7711550599997281,0.0107624499996745,3.1888904571533203,12.687591669999165
classification,german-credit,4,HS-RF,AUC,75,1.0,1.0,0.6815384615384615,0.1965582370758056,0.0124316215515136,0.1966814799998246,0.0124328700003388,2.859675884246826,2.8596831300001213
classification,german-credit,4,BART,AUC,75,None,0.597832618025751,0.6022222222222222,5.603533029556274,2.17081618309021,0.3412062700008391,2.170795789999829,,
classification,german-credit,4,RF,AUC,100,None,1.0,0.7150854700854701,0.0800542831420898,0.0162925720214843,0.0800649200009502,0.0162931300001218,,
classification,german-credit,4,RF-MTRY,AUC,100,RandomForestClassifier(max_features=0.24081443963604685),1.0,0.7000854700854701,0.1008000373840332,0.0161566734313964,0.7688018600001669,0.0161573099994711,4.443604469299316,13.165173931000028
classification,german-credit,4,RF-DEPTH,AUC,100,RandomForestClassifier(max_depth=14),1.0,0.7114957264957265,0.0998871326446533,0.0161502361297607,0.7545998500008864,0.0161509099998511,4.019017219543457,12.636618649999946
classification,german-credit,4,HS-RF,AUC,100,0.1,1.0,0.6986752136752137,0.261427640914917,0.0166244506835937,0.2614124299998366,0.0166150799996103,3.8440191745758057,3.8449804600004422
classification,german-credit,4,BART,AUC,100,None,0.6088948497854078,0.5950854700854701,7.740035533905029,2.8741555213928223,0.50339576999977,2.874142220000067,,
classification,german-credit,4,RF,AUC,300,None,1.0,0.7043589743589743,0.239670991897583,0.0489294528961181,0.2396595099999103,0.0489228099995671,,
classification,german-credit,4,RF-MTRY,AUC,300,"RandomForestClassifier(max_features=0.10839189393465132, n_estimators=300)",1.0,0.63508547008547,0.2409918308258056,0.0504932403564453,0.9213990500011278,0.0504937999994581,11.837977886199951,21.399997221000376
classification,german-credit,4,RF-DEPTH,AUC,300,"RandomForestClassifier(max_depth=27, n_estimators=300)",1.0,0.6786752136752137,0.2586805820465088,0.0475027561187744,0.9389403400000448,0.0475032300000748,10.733084201812744,19.49511713100037
classification,german-credit,4,HS-RF,AUC,300,1.0,1.0,0.6986324786324787,0.8104870319366455,0.0494530200958251,0.8105150499995943,0.0494540399995457,11.400173425674438,11.401754501999676
classification,german-credit,4,BART,AUC,300,None,0.6253218884120172,0.6329487179487179,23.734638929367065,8.723689794540405,1.4622318699985044,8.72368565099896,,
classification,german-credit,4,RF,AUC,500,None,1.0,0.6922222222222222,0.4003474712371826,0.0821073055267334,0.4003349699996761,0.0821077900000091,,
classification,german-credit,4,RF-MTRY,AUC,500,"RandomForestClassifier(max_features=0.10004477453632576, n_estimators=500)",1.0,0.6572222222222222,0.3899798393249511,0.0835809707641601,1.0077333099998214,0.0835818699997617,21.090755462646484,30.152285801999824
classification,german-credit,4,RF-DEPTH,AUC,500,"RandomForestClassifier(max_depth=19, n_estimators=500)",1.0,0.7072222222222222,0.4542222023010254,0.0880262851715087,1.0262992399984796,0.0880278599997836,17.498873710632324,26.316020491000018
classification,german-credit,4,HS-RF,AUC,500,0.1,1.0,0.7000854700854701,1.3427364826202393,0.0844519138336181,1.3428447099995535,0.0844533899999078,19.70759105682373,19.70738559200072
classification,german-credit,4,BART,AUC,500,None,0.6117489270386266,0.6222222222222222,39.387351989746094,15.07860779762268,2.1356902600000467,15.078236930999992,,
classification,german-credit,4,RF,AUC,10,None,0.9878586723768736,0.6570171673819742,0.0087256431579589,0.0019540786743164,0.0087258800012932,0.0019545099985407,,
classification,german-credit,4,RF-MTRY,AUC,10,"RandomForestClassifier(max_features=0.3611227733676726, n_estimators=10)",0.9857173447537472,0.6298497854077253,0.0131750106811523,0.0024363994598388,0.1580749000004289,0.0292428100001416,1.208864450454712,10.14458685200043
classification,german-credit,4,RF-DEPTH,AUC,10,"RandomForestClassifier(max_depth=6, n_estimators=10)",0.7828640256959314,0.6227896995708154,0.0107545852661132,0.00230073928833,0.1289086899996618,0.0276220699997793,1.1718580722808838,10.32180006999988
classification,german-credit,4,HS-RF,AUC,10,0.1,0.9653586723768738,0.6506223175965665,0.0265948772430419,0.0019648075103759,0.0265956900002493,0.0019654200004879,0.415762186050415,0.7546063299996604
classification,german-credit,4,BART,AUC,10,None,0.5692933618843683,0.5499785407725322,0.8284952640533447,0.3045077323913574,0.1022500399994896,0.3045239000002766,,
classification,german-credit,4,RF,AUC,25,None,0.995,0.6427896995708154,0.020792007446289,0.0044112205505371,0.0207912500009115,0.0044120399998064,,
classification,german-credit,4,RF-MTRY,AUC,25,"RandomForestClassifier(max_features=0.45624440873870076, n_estimators=25)",0.9975,0.639892703862661,0.034609317779541,0.0053920745849609,0.3768640099988261,0.057831010000882,1.9183411598205569,11.491841810000553
classification,german-credit,4,RF-DEPTH,AUC,25,"RandomForestClassifier(max_depth=3, n_estimators=25)",0.5689293361884369,0.5242703862660945,0.0230140686035156,0.0047121047973632,0.2758630700009234,0.0565541899995878,1.5737006664276123,10.324613120001231
classification,german-credit,4,HS-RF,AUC,25,1.0,0.9925,0.6184978540772532,0.0626695156097412,0.0043938159942626,0.0626702199988358,0.004394460000185,0.9508061408996582,1.2912384400005976
classification,german-credit,4,BART,AUC,25,None,0.5657226980728052,0.5199570815450644,1.8403170108795168,0.7272398471832275,0.0820586300014838,0.7272408099997847,,
classification,german-credit,4,RF,AUC,50,None,1.0,0.639206008583691,0.0400612354278564,0.0082600116729736,0.0400611700006265,0.008260730000984,,
classification,german-credit,4,RF-MTRY,AUC,50,"RandomForestClassifier(max_features=0.33839896534249203, n_estimators=50)",1.0,0.6399141630901288,0.0620150566101074,0.0083987712860107,0.7139366899991728,0.018507300001147,2.9785046577453613,12.26787043100012
classification,german-credit,4,RF-DEPTH,AUC,50,"RandomForestClassifier(max_depth=5, n_estimators=50)",0.7275053533190579,0.6156652360515021,0.0491700172424316,0.0090577602386474,0.5898724000016955,0.1026418100009323,2.3587474822998047,11.083435559999998
classification,german-credit,4,HS-RF,AUC,50,0.1,0.9975,0.6320815450643777,0.1281540393829345,0.0105395317077636,0.1281564000000798,0.010541830000875,1.872255802154541,1.8974748100008585
classification,german-credit,4,BART,AUC,50,None,0.6368040685224838,0.6028111587982833,4.224874258041382,1.4903631210327148,0.2808677700013504,1.4903655199996138,,
classification,german-credit,4,RF,AUC,75,None,1.0,0.6234978540772533,0.0605084896087646,0.0124244689941406,0.0605079799988743,0.0124247200001263,,
classification,german-credit,4,RF-MTRY,AUC,75,"RandomForestClassifier(max_features=0.33772439568251084, n_estimators=75)",1.0,0.6634978540772534,0.081061840057373,0.012300968170166,0.5688714600000822,0.0123018100002809,4.0105180740356445,13.391266930000713
classification,german-credit,4,RF-DEPTH,AUC,75,"RandomForestClassifier(max_depth=7, n_estimators=75)",0.8707173447537473,0.6242274678111588,0.0744955539703369,0.0114185810089111,0.7450007499992353,0.0114190000003873,3.3060131072998047,11.979954979999093
classification,german-credit,4,HS-RF,AUC,75,0.1,1.0,0.6520815450643778,0.1937615871429443,0.0128395557403564,0.193780390000029,0.0128402400005143,2.8350841999053955,2.8353309110007103
classification,german-credit,4,BART,AUC,75,None,0.648228051391863,0.5713733905579399,5.8615639209747314,2.2353248596191406,0.347115960001247,2.2353102400011267,,
classification,german-credit,4,RF,AUC,100,None,1.0,0.6220600858369099,0.0818724632263183,0.0167574882507324,0.0818720299994311,0.0167577900010655,,
classification,german-credit,4,RF-MTRY,AUC,100,RandomForestClassifier(max_features=0.16314781130951922),1.0,0.6242274678111588,0.0970654487609863,0.0167798995971679,0.7470441400000709,0.0167807500001799,5.49781608581543,14.51796410099996
classification,german-credit,4,RF-DEPTH,AUC,100,RandomForestClassifier(max_depth=4),0.64,0.56568669527897,0.0856466293334961,0.0133702754974365,0.7704599699991377,0.0133707000004505,3.987047672271729,12.66281281999909
classification,german-credit,4,HS-RF,AUC,100,1.0,1.0,0.6320815450643777,0.2544422149658203,0.0163450241088867,0.254495200000747,0.0163462300006358,3.741435050964356,3.741588900998977
classification,german-credit,4,BART,AUC,100,None,0.6253693790149892,0.5506652360515021,7.77558445930481,2.915944099426269,0.5684904500012635,2.91579153100065,,
classification,german-credit,4,RF,AUC,300,None,1.0,0.6377896995708154,0.236407995223999,0.0482425689697265,0.2364140499994391,0.0482327600002463,,
classification,german-credit,4,RF-MTRY,AUC,300,"RandomForestClassifier(max_features=0.10006269100185755, n_estimators=300)",1.0,0.5963733905579399,0.2272934913635254,0.049818992614746,0.7344797400000971,0.0498199100002239,11.869041919708252,20.837334341000314
classification,german-credit,4,RF-DEPTH,AUC,300,"RandomForestClassifier(max_depth=6, n_estimators=300)",0.8,0.5978111587982833,0.2424421310424804,0.0434978008270263,0.7664050099992892,0.0434934299992164,10.513288736343384,19.46488389099977
classification,german-credit,4,HS-RF,AUC,300,0.1,1.0,0.6270815450643776,0.7549500465393066,0.0481760501861572,0.7549408699997002,0.0481935999996494,11.13340163230896,11.133639130999654
classification,german-credit,4,BART,AUC,300,None,0.6625160599571734,0.5842274678111588,23.1789824962616,8.740248441696167,1.2407175000007555,8.740160930999991,,
classification,german-credit,4,RF,AUC,500,None,1.0,0.6227896995708154,0.6150827407836914,0.0804214477539062,0.615083759999834,0.0804223000013735,,
classification,german-credit,4,RF-MTRY,AUC,500,"RandomForestClassifier(max_features=0.19777023304338165, n_estimators=500)",1.0,0.6042274678111588,0.392009973526001,0.0808453559875488,1.019599940000262,0.0808464399997319,19.872450590133667,28.519159211999067
classification,german-credit,4,RF-DEPTH,AUC,500,"RandomForestClassifier(max_depth=4, n_estimators=500)",0.6514293361884369,0.5535407725321888,0.342571496963501,0.0665521621704101,1.028086139998777,0.066552780001075,16.859818696975708,26.18591602199922
classification,german-credit,4,HS-RF,AUC,500,0.1,1.0,0.6206437768240343,1.255582332611084,0.0815131664276123,1.255970440000965,0.0815140699996845,18.421979188919067,18.422658931000115
classification,german-credit,4,BART,AUC,500,None,0.6696573875802998,0.5885193133047211,39.71898412704468,14.760673999786375,2.246683909999774,14.760688622000089,,
classification,german-credit,4,RF,AUC,10,None,0.9828586723768736,0.6605793991416309,0.0084955692291259,0.0019195079803466,0.0084955700003774,0.0019197500005248,,
classification,german-credit,4,RF-MTRY,AUC,10,"RandomForestClassifier(max_features=0.8842243484561633, n_estimators=10)",0.9842880085653104,0.6334120171673819,0.0188794136047363,0.0024967193603515,0.2242286500004411,0.0278997200002777,1.26469087600708,10.153358170000502
classification,german-credit,4,RF-DEPTH,AUC,10,"RandomForestClassifier(max_depth=29, n_estimators=10)",0.9882173447537472,0.6634763948497854,0.0120177268981933,0.0025081634521484,0.1416371200011781,0.0300911900012579,1.38826322555542,10.89932028000112
classification,german-credit,4,HS-RF,AUC,10,0.1,0.9817880085653105,0.6220600858369099,0.0266191959381103,0.001946210861206,0.0266202000002522,0.0019466300000203,0.4117348194122314,0.8108292400011123
classification,german-credit,4,BART,AUC,10,None,0.5560760171306209,0.5371244635193133,0.885995626449585,0.2940220832824707,0.1050276300011319,0.2940228699990257,,
classification,german-credit,4,RF,AUC,25,None,0.9975,0.6449141630901287,0.0204567909240722,0.0044262409210205,0.0204568299996026,0.0044270700000197,,
classification,german-credit,4,RF-MTRY,AUC,25,"RandomForestClassifier(max_features=0.7508290579446028, n_estimators=25)",1.0,0.6420386266094422,0.0606429576873779,0.004188060760498,0.5025167499989038,0.0041888499999913,1.897388219833374,10.65889402999892
classification,german-credit,4,RF-DEPTH,AUC,25,"RandomForestClassifier(max_depth=26, n_estimators=25)",1.0,0.6634978540772534,0.0294930934906005,0.0055792331695556,0.3491683100000955,0.0666779000002861,1.5254507064819336,10.305429809999625
classification,german-credit,4,HS-RF,AUC,25,1.0,0.9975,0.6199356223175965,0.0656409263610839,0.004688024520874,0.065642569999909,0.0046885899992048,0.9596676826477052,1.1591898500009847
classification,german-credit,4,BART,AUC,25,None,0.5660813704496788,0.5628540772532189,1.887782096862793,0.762303352355957,0.0719001199995545,0.7622929999997723,,
